date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260819,885947.TI,DRG/DIP,ST荣科,6.13,-4.06,891.64,22,5.33,7.0,11.0,-3.0,159929,医药ETF
20260819,885733.TI,航运概念,南京港,9.06,-1.36,1644.01,86,9.95,74.0,78.0,-3.0,510300,沪深300ETF
20260819,885462.TI,乳业,天山生物,14.45,-3.12,2006.6,35,12.19,22.0,27.0,-5.0,510150,消费ETF
20260819,885780.TI,啤酒概念,永顺泰,9.63,-2.67,1470.53,29,10.06,18.0,23.0,-5.0,512690,白酒ETF
20260819,886000.TI,一体化压铸,格力电器,41.32,-4.99,1157.78,54,3.15,51.0,64.0,-13.0,515030,新能源车ETF
20260819,885951.TI,预制菜,金健米业,7.82,-3.29,1009.06,101,9.99,55.0,69.0,-14.0,510150,消费ETF
20260819,885874.TI,云游戏,新媒股份,33.75,-4.85,1430.88,27,0.21,47.0,66.0,-18.0,159869,游戏ETF
20260819,885914.TI,煤炭概念,宝泰隆,3.04,-0.77,2270.84,90,10.14,119.0,137.0,-18.0,515220,煤炭ETF
20260819,886051.TI,减肥药,新天地,11.54,-3.34,1444.26,66,6.75,88.0,108.0,-19.0,510660,创新药ETF
20260819,885982.TI,华为欧拉,麒麟信安,37.93,-4.84,1351.98,47,8.43,55.0,75.0,-20.0,515230,软件ETF
20260819,885819.TI,电力物联网,骏成科技,25.42,-4.5,1905.77,85,20.02,64.0,86.0,-22.0,561380,电网设备ETF
20260819,885927.TI,CRO概念,亨迪药业,14.54,-3.76,995.88,77,19.97,147.0,170.0,-23.0,510660,创新药ETF
20260819,885497.TI,旅游概念,盈新发展,3.54,-3.11,2543.04,151,3.81,94.0,119.0,-24.0,510150,消费ETF
20260819,885876.TI,网红经济,京粮控股,7.47,-3.66,1364.41,118,10.02,60.0,87.0,-26.0,512980,传媒ETF
20260819,886054.TI,光刻机,东方嘉盛,12.48,-7.64,2539.88,51,-0.56,208.0,235.0,-27.0,588710,科创半导体设备ETF
20260819,886076.TI,军工信息化,展芯股份,86.1,-5.74,1516.55,114,0.84,82.0,109.0,-27.0,512660,军工ETF
20260819,885530.TI,黄金概念,山东黄金,32.6,-3.19,3650.71,82,6.5,199.0,230.0,-30.0,512400,有色ETF
20260819,885603.TI,网络游戏,ST八菱,6.67,-3.67,1493.05,66,8.46,81.0,112.0,-31.0,159869,游戏ETF
20260819,885878.TI,HJT电池,联泓新科,20.7,-5.93,2893.51,67,-0.91,115.0,148.0,-32.0,516290,光伏ETF
20260819,885343.TI,稀土永磁,金田股份,12.95,-4.42,3509.64,65,8.37,132.0,165.0,-33.0,512400,有色ETF
20260819,885928.TI,钠离子电池,中科电气,14.69,-3.9,1222.28,143,8.41,255.0,290.0,-34.0,516160,新能源ETF
20260819,886038.TI,超导概念,中国铀业,67.85,-5.47,2342.48,32,-1.09,80.0,116.0,-35.0,561380,电网设备ETF
20260819,885866.TI,数字货币,高伟达,13.96,-4.55,1815.11,91,2.2,83.0,120.0,-37.0,515230,软件ETF
20260819,885864.TI,光刻胶,新华医疗,12.36,-5.84,4943.71,79,-0.16,181.0,222.0,-41.0,588710,科创半导体设备ETF
20260819,885566.TI,大飞机,南山铝业,5.1,-5.38,3449.88,154,3.87,200.0,244.0,-44.0,512660,军工ETF
20260819,885884.TI,航空发动机,飞沃科技,117.44,-6.09,3041.24,98,1.68,154.0,200.0,-46.0,512660,军工ETF
20260819,885999.TI,汽车热管理,江顺科技,85.94,-5.77,1924.61,142,10.0,147.0,194.0,-46.0,515030,新能源车ETF
20260819,886058.TI,华为昇腾,亚康股份,65.12,-5.75,1428.72,105,1.83,87.0,143.0,-56.0,515230,软件ETF
20260819,885930.TI,工业母机,格力电器,41.32,-7.04,1858.13,115,3.15,169.0,228.0,-58.0,159638,高端装备ETF
20260819,886008.TI,减速器,*ST纳川,2.3,-6.86,1766.78,139,4.07,143.0,203.0,-59.0,562500,机器人ETF
20260819,885956.TI,智慧政务,ST荣科,6.13,-4.86,1317.91,219,5.33,187.0,254.0,-66.0,515230,软件ETF
20260819,886015.TI,创新药,西点药业,33.38,-2.66,1306.03,278,19.99,305.0,372.0,-66.0,510660,创新药ETF
20260819,885456.TI,互联网金融,恒逸石化,19.08,-3.95,5510.76,215,9.22,154.0,222.0,-67.0,512880,证券ETF
20260819,885980.TI,华为鲲鹏,麒麟信安,37.93,-4.93,1267.9,175,8.43,156.0,230.0,-73.0,515230,软件ETF
20260819,885919.TI,碳中和,宝泰隆,3.04,-3.82,1841.19,276,10.14,243.0,322.0,-78.0,516160,新能源ETF
20260819,885775.TI,燃料电池,金利华电,34.66,-4.75,1902.87,213,20.01,259.0,339.0,-80.0,516160,新能源ETF
20260819,886006.TI,钙钛矿电池,中国核电,8.76,-6.11,1054.41,91,-0.68,207.0,289.0,-82.0,516290,光伏ETF
20260819,885743.TI,军民融合,七丰精工,22.17,-5.58,1439.59,245,17.3,229.0,311.0,-82.0,512660,军工ETF
20260819,886031.TI,ChatGPT概念,我爱我家,2.38,-4.74,1666.11,139,10.19,165.0,249.0,-84.0,159381,创业板人工智能ETF
20260819,886004.TI,虚拟电厂,格利尔,13.93,-4.24,1449.3,157,2.28,181.0,274.0,-93.0,561380,电网设备ETF
20260819,885923.TI,鸿蒙概念,我爱我家,2.38,-4.5,1669.32,259,10.19,203.0,298.0,-94.0,515230,软件ETF
20260819,885425.TI,特高压,金利华电,34.66,-4.72,4806.56,133,20.01,319.0,417.0,-97.0,561380,电网设备ETF
20260819,885934.TI,元宇宙,中国移动,97.17,-5.01,1703.28,181,1.49,218.0,326.0,-108.0,159869,游戏ETF
20260819,886032.TI,固态电池,中科电气,14.69,-4.87,1372.69,296,8.41,602.0,726.0,-123.0,516160,新能源ETF
20260819,886037.TI,6G概念,中国移动,97.17,-6.8,2352.64,98,1.49,427.0,554.0,-127.0,515880,通信ETF
20260819,886019.TI,AIGC概念,亿田智能,26.66,-4.64,1897.46,293,19.98,326.0,458.0,-132.0,159381,创业板人工智能ETF
20260819,886041.TI,数据要素,我爱我家,2.38,-4.52,1123.93,397,10.19,337.0,472.0,-134.0,515230,软件ETF
20260819,885459.TI,网络安全,麒麟信安,37.93,-5.32,5085.06,195,8.43,309.0,446.0,-137.0,515230,软件ETF
20260819,885757.TI,区块链,日出东方,7.63,-4.37,1388.76,261,9.94,286.0,424.0,-137.0,515230,软件ETF
20260819,886050.TI,算力租赁,亿田智能,26.66,-5.23,1338.51,185,19.98,348.0,489.0,-140.0,515230,软件ETF
20260819,885311.TI,智能电网,骏成科技,25.42,-4.93,3635.22,277,20.02,437.0,580.0,-142.0,561380,电网设备ETF
20260819,885936.TI,绿色电力,特宝生物,64.4,-3.27,1120.43,427,7.05,507.0,649.0,-142.0,516160,新能源ETF
20260819,885362.TI,云计算,麒麟信安,37.93,-5.11,3575.03,222,8.43,356.0,499.0,-143.0,515230,软件ETF
20260819,885426.TI,海工装备,金田股份,12.95,-4.9,3395.19,273,8.37,417.0,560.0,-143.0,159638,高端装备ETF
20260819,885823.TI,氢能源,宝泰隆,3.04,-4.13,2533.95,400,10.14,533.0,681.0,-147.0,516160,新能源ETF
20260819,886013.TI,信创,麒麟信安,37.93,-5.27,1866.6,303,8.43,376.0,525.0,-148.0,515230,软件ETF
20260819,885574.TI,卫星导航,海油发展,4.06,-6.37,4273.9,280,1.5,580.0,746.0,-165.0,515880,通信ETF
20260819,885908.TI,第三代半导体,斯达半导,100.31,-6.84,2504.96,180,10.0,756.0,930.0,-174.0,512480,半导体ETF
20260819,885427.TI,高端装备,宇树科技,845.0,-5.54,3146.0,392,460.35,631.0,819.0,-188.0,159638,高端装备ETF
20260819,885461.TI,充电桩,铁科轨道,19.7,-4.61,6065.98,389,13.28,530.0,729.0,-198.0,516160,新能源ETF
20260819,885564.TI,无人机,金田股份,12.95,-5.75,2867.11,464,8.37,650.0,858.0,-207.0,512660,军工ETF
20260819,886067.TI,低空经济,斯达半导,100.31,-5.26,1965.7,498,10.0,652.0,865.0,-213.0,515030,新能源车ETF
20260819,885641.TI,风电,七丰精工,22.17,-4.41,1227.82,442,17.3,597.0,822.0,-225.0,516160,新能源ETF
20260819,885945.TI,汽车芯片,斯达半导,100.31,-6.94,1285.03,144,10.0,696.0,925.0,-229.0,512480,半导体ETF
20260819,885709.TI,虚拟现实,ST荣科,6.13,-5.59,944.35,288,5.33,536.0,770.0,-234.0,159869,游戏ETF
20260819,885494.TI,一带一路,铁科轨道,19.7,-3.81,2251.46,791,13.28,907.0,1144.0,-236.0,510300,沪深300ETF
20260819,885700.TI,军工,七丰精工,22.17,-5.65,2211.51,606,17.3,860.0,1140.0,-280.0,512660,军工ETF
20260819,886044.TI,液冷服务器,江顺科技,85.94,-6.42,2111.17,229,10.0,879.0,1168.0,-288.0,515230,软件ETF
20260819,885736.TI,无人驾驶,美锦能源,3.89,-5.54,2724.09,408,9.89,916.0,1211.0,-294.0,515030,新能源车ETF
20260819,886078.TI,商业航天,金利华电,34.66,-6.02,2061.23,503,20.01,1078.0,1398.0,-320.0,159206,卫星ETF
20260819,885997.TI,比亚迪概念,双英集团,24.75,-5.81,1823.97,684,122.37,1061.0,1401.0,-340.0,515030,新能源车ETF
20260819,886042.TI,存储芯片,盈新发展,3.54,-7.62,2587.16,200,3.81,1508.0,1868.0,-359.0,512480,半导体ETF
20260819,885531.TI,光伏概念,罗普斯金,6.34,-5.2,4153.56,602,10.07,1146.0,1519.0,-372.0,516290,光伏ETF
20260819,886069.TI,人形机器人,宇树科技,845.0,-6.86,2299.33,464,460.35,1023.0,1403.0,-379.0,562500,机器人ETF
20260819,885921.TI,储能,日丰股份,11.73,-4.76,2361.89,895,10.04,1308.0,1713.0,-405.0,516160,新能源ETF
20260819,886021.TI,国企改革,铁科轨道,19.7,-2.88,1360.84,2936,13.28,1827.0,2286.0,-459.0,510300,沪深300ETF
20260819,885556.TI,5G,骏成科技,25.42,-6.33,6096.21,455,20.02,1764.0,2272.0,-507.0,515880,通信ETF
20260819,885728.TI,人工智能,宇树科技,845.0,-4.63,1243.93,1083,460.35,1478.0,1998.0,-520.0,159381,创业板人工智能ETF
20260819,885431.TI,新能源汽车,双英集团,24.75,-5.53,4388.01,1064,122.37,1684.0,2237.0,-553.0,515030,新能源车ETF
20260819,885806.TI,华为概念,我爱我家,2.38,-5.4,3303.57,1003,10.19,1978.0,2593.0,-615.0,515230,软件ETF
20260819,885517.TI,机器人概念,宇树科技,845.0,-5.54,3737.75,1218,460.35,1810.0,2449.0,-638.0,562500,机器人ETF
