date,ts_code,industry_name,lead_stock,close_price,pct_change,industry_index,company_num,pct_change_stock,net_buy_amount,net_sell_amount,net_inflow,etf_code,etf_name
20260902,885743.TI,军民融合,晟楠科技,22.21,0.8,1524.58,245,29.96,226.0,220.0,5.0,512660,军工ETF
20260902,885927.TI,CRO概念,奥浦迈,55.88,-0.9,961.22,77,4.33,92.0,88.0,4.0,510660,创新药ETF
20260902,885874.TI,云游戏,协创数据,262.05,-1.35,1475.57,27,2.97,56.0,54.0,2.0,159869,游戏ETF
20260902,885566.TI,大飞机,博云新材,20.0,-0.2,3600.27,154,10.01,158.0,156.0,2.0,512660,军工ETF
20260902,886054.TI,光刻机,高凯技术,278.87,-1.35,2540.23,52,5.16,115.0,118.0,-2.0,588710,科创半导体设备ETF
20260902,885999.TI,汽车热管理,飞龙股份,58.07,0.18,2032.4,143,10.0,115.0,118.0,-2.0,515030,新能源车ETF
20260902,886076.TI,军工信息化,北方长龙,106.3,0.33,1585.83,114,13.9,58.0,61.0,-2.0,512660,军工ETF
20260902,885947.TI,DRG/DIP,ST佳缘,15.23,-1.47,909.6,22,4.89,5.0,8.0,-3.0,159929,医药ETF
20260902,886000.TI,一体化压铸,深圳新星,22.61,-0.12,1215.59,54,10.02,36.0,39.0,-3.0,515030,新能源车ETF
20260902,886008.TI,减速器,晟楠科技,22.21,0.07,1833.11,139,29.96,98.0,102.0,-3.0,562500,机器人ETF
20260902,885780.TI,啤酒概念,峨眉山A,10.49,-1.72,1488.63,29,1.16,10.0,15.0,-4.0,512690,白酒ETF
20260902,885878.TI,HJT电池,*ST宝馨,2.27,-0.85,2952.47,68,10.19,86.0,91.0,-4.0,516290,光伏ETF
20260902,886038.TI,超导概念,远东股份,19.5,-0.58,2438.89,32,9.98,70.0,75.0,-4.0,561380,电网设备ETF
20260902,885864.TI,光刻胶,锦华新材,39.22,-1.2,4816.82,79,2.91,77.0,82.0,-5.0,588710,科创半导体设备ETF
20260902,885884.TI,航空发动机,晟楠科技,22.21,0.18,3161.02,98,29.96,103.0,108.0,-5.0,512660,军工ETF
20260902,885462.TI,乳业,立高食品,26.93,-2.67,2078.48,35,1.78,26.0,34.0,-7.0,510150,消费ETF
20260902,885819.TI,电力物联网,中电鑫龙,8.65,-0.55,1966.01,85,5.23,51.0,58.0,-7.0,561380,电网设备ETF
20260902,885930.TI,工业母机,*ST宝馨,2.27,-0.73,1900.16,116,10.19,102.0,110.0,-8.0,159638,高端装备ETF
20260902,885982.TI,华为欧拉,品高股份,77.03,-1.3,1402.98,47,5.06,28.0,41.0,-13.0,515230,软件ETF
20260902,886051.TI,减肥药,阳光诺和,70.29,-1.61,1386.47,66,4.01,55.0,70.0,-14.0,510660,创新药ETF
20260902,886006.TI,钙钛矿电池,*ST宝馨,2.27,-0.82,1075.43,92,10.19,120.0,135.0,-15.0,516290,光伏ETF
20260902,885343.TI,稀土永磁,万朗磁塑,56.5,-1.1,3513.08,65,5.8,75.0,91.0,-16.0,512400,有色ETF
20260902,885866.TI,数字货币,恒宝股份,13.51,-0.65,1993.88,91,10.02,112.0,128.0,-16.0,515230,软件ETF
20260902,885603.TI,网络游戏,大晟文化,5.35,-1.32,1571.38,66,10.08,110.0,127.0,-17.0,159869,游戏ETF
20260902,886050.TI,算力租赁,奥尼电子,60.24,-0.57,1405.69,187,11.56,308.0,325.0,-17.0,515230,软件ETF
20260902,885574.TI,卫星导航,北方长龙,106.3,-0.39,4445.59,280,13.9,324.0,341.0,-17.0,515880,通信ETF
20260902,886037.TI,6G概念,沃特股份,30.84,-0.48,2424.62,98,9.99,243.0,261.0,-18.0,515880,通信ETF
20260902,885425.TI,特高压,神马电力,50.39,-0.02,4964.92,132,10.0,228.0,246.0,-18.0,561380,电网设备ETF
20260902,885700.TI,军工,晟楠科技,22.21,0.28,2316.03,607,29.96,664.0,684.0,-19.0,512660,军工ETF
20260902,885951.TI,预制菜,天马科技,11.38,-1.74,1054.32,101,3.55,56.0,77.0,-20.0,510150,消费ETF
20260902,885733.TI,航运概念,闽东电力,10.26,-1.36,1687.95,86,1.89,53.0,74.0,-20.0,510300,沪深300ETF
20260902,886058.TI,华为昇腾,博睿数据,68.46,-0.91,1476.14,105,5.11,66.0,86.0,-20.0,515230,软件ETF
20260902,885497.TI,旅游概念,云南旅游,5.25,-0.77,2711.46,151,10.06,105.0,129.0,-24.0,510150,消费ETF
20260902,885876.TI,网红经济,九牧王,10.36,-1.16,1443.32,118,9.98,106.0,133.0,-26.0,512980,传媒ETF
20260902,885908.TI,第三代半导体,同惠电子,22.27,-0.91,2509.25,181,10.63,368.0,396.0,-28.0,512480,半导体ETF
20260902,885775.TI,燃料电池,雪人集团,13.27,-0.38,1959.16,213,10.03,203.0,232.0,-28.0,516160,新能源ETF
